---- New test begins
1575441856	green	0.049792051315308	7.05	6	1
1575441857	yellow	0.18074798583984	7	6	1
1575441858	red	5.9802691936493	6.8	6	1
1575441859	red	4.7124493122101	6.55	6	1
1575441860	red	3.4452996253967	6.3	6	1
1575441861	red	2.2822968959808	6.15	0	0
1575441862	red	1.2665667533875	6.15	3	3
1575441863	red	0.25180387496948	6.15	5	5
1575441864	green	6.3883309364319	7	2	5
1575441865	green	5.1163883209229	6.75	1	5
1575441866	green	3.8463315963745	6.5	1	5
1575441867	green	2.3779368400574	6.05	0	5
1575441868	green	0.85547852516174	5.55	0	5
1575441869	yellow	0.58904194831848	7	0	5
1575441871	red	6.5885601043701	7	0	0
1575441872	red	5.5752780437469	7	0	0
1575441873	red	4.5611381530762	7	2	2
1575441874	red	3.5473980903625	7	5	3
1575441875	red	2.3826661109924	6.85	12	5
1575441876	red	1.3667182922363	6.85	15	8
1575441877	red	0.35135507583618	6.85	15	11
1575441878	green	6.2365891933441	6.85	2	11
1575441879	green	4.3208763599396	5.95	0	11
1575441880	green	2.0546514987946	4.7	0	13
1575441881	green	0.19449090957642	3.85	1	13
1575441882	yellow	0.19443702697754	7	1	13
1575441883	red	6.0885610580444	6.9	4	0
1575441884	red	4.5661904811859	6.4	4	0
1575441885	red	3.0444509983063	5.9	4	0
1575441886	red	1.5174164772034	5.4	4	0
1575441887	red	0.15024089813232	5.05	5	1
1575441888	green	6.1874489784241	7	1	3
1575441889	green	4.9657351970673	6.8	2	7
1575441890	green	3.8992443084717	6.75	3	8
1575441891	green	2.6338655948639	6.5	3	10
1575441892	green	1.1172995567322	6.0	1	13
1575441893	yellow	0.798171043396	7	2	14
1575441894	red	6.846608877182	7.05	2	7
1575441895	red	5.8296020030975	7.05	2	4
1575441896	red	4.8137638568878	7.05	2	4
1575441897	red	3.7970387935638	7.05	3	3
1575441898	red	2.7797269821167	7.05	3	2
1575441899	red	1.710364818573	7.0	6	3
1575441900	red	0.69484400749207	7.0	7	5
1575441901	green	6.7477130889893	6.95	3	10
1575441902	green	5.5247874259949	6.75	4	13
1575441903	green	4.2595806121826	6.5	4	13
1575441904	green	2.9956517219543	6.25	4	13
1575441905	green	1.7247610092163	6.0	4	15
1575441906	green	0.25554752349854	5.55	3	16
1575441907	yellow	0.18848896026611	7	3	16
1575441908	red	6.1893680095673	7	4	4
1575441909	red	5.1684560775757	7	4	2
1575441910	red	4.1503510475159	7	7	3
1575441911	red	2.875096321106	6.75	8	2
1575441912	red	1.2569134235382	6.15	8	0
1575441913	green	6.6943359375	7.1	2	0
1575441914	green	5.7766437530518	7.2	2	2
1575441915	green	4.7532749176025	7.2	3	3
1575441916	green	3.7390389442444	7.2	3	3
1575441917	green	2.6156029701233	7.1	2	4
1575441918	green	1.6014339923859	7.1	3	5
1575441919	green	0.4365611076355	6.95	2	7
1575441920	yellow	0.39113092422485	7	3	8
1575441921	red	6.3900699615479	7	3	4
1575441922	red	5.3744130134583	7	4	3
1575441923	red	4.3531699180603	7	4	2
1575441924	red	2.8858027458191	6.55	7	0
1575441925	red	1.5646848678589	6.25	7	3
1575441926	red	0.49911379814148	6.2	8	4
1575441927	green	6.5410070419312	6.95	1	5
1575441929	green	5.4790782928467	6.9	4	7
1575441930	green	4.4616141319275	6.9	5	9
1575441931	green	3.1900353431702	6.65	4	11
1575441932	green	2.121883392334	6.6	6	13
1575441933	green	0.90760469436646	6.4	4	13
1575441934	yellow	0.79604983329773	7	3	15
1575441935	red	6.798702955246	7	5	4
1575441936	red	5.779580116272	7	5	3
1575441937	red	4.5626792907715	6.8	7	1
1575441938	red	3.2938904762268	6.55	7	2
1575441939	red	2.2764976024628	6.55	7	4
1575441940	red	1.2636504173279	6.55	9	6
1575441941	red	0.24843454360962	6.55	11	8
1575441942	green	6.2405622005463	6.85	2	12
1575441943	green	4.7207458019257	6.35	2	13
1575441944	green	3.1528496742249	5.8	3	15
