---- New test begins
1575442322	green	1.1129679679871	7	105	174
1575442323	green	0.099214792251587	7	92	179
1575442324	yellow	0.18529295921326	7	82	182
1575442325	red	6.2853157520294	7.1	86	161
1575442326	red	5.2718467712402	7.1	89	164
1575442327	red	4.2531588077545	7.1	91	168
1575442328	red	3.2354657649994	7.1	95	170
1575442329	red	2.2176697254181	7.1	99	172
1575442330	red	1.202998876---- New test begins
1575442234	red	6.3425581455231	7	33	18
1575442235	red	5.5713820457458	7	33	18
1575442237	red	4.8023319244385	7	33	18
1575442238	red	4.0303640365601	7	33	18
1575442239	red	3.2607190608978	7	33	18
1575442240	red	2.4939501285553	7	33	18
1575442241	red	1.5760018825531	7	0	0
1575442242	red	0.65443181991577	7.15	0	4
1575442243	green	8.3953227996826	6.95	0	6
1575442244	green	7.3733282089233	6.5	1	4
1575442245	green	5.9521770477295	6.45	3	1
1575442246	green	4.5281147956848	6.8	4	0
1575442247	green	3.0068747997284	7.3	5	0
1575442248	green	1.8907828330994	7.8	4	0
1575442249	red	6.6897511482239	7.85	2	0
1575442250	red	5.7225661277771	7.75	1	0
1575442251	red	4.7061910629272	7.75	1	2
1575442252	red	3.7372739315033	7.9	0	2
1575442253	red	2.7675578594208	8.25	0	5
1575442254	red	1.8924770355225	9.25	0	12
1575442255	red	0.87828302383423	10.5	0	17
1575442256	green	8.5024449825287	10.75	0	17
1575442257	green	7.4285750389099	9.65	4	23
1575442258	green	6.2525019645691	9.6	14	17
1575442259	green	4.9888269901276	9.6	24	19
1575442260	green	3.5190131664276	9.6	25	17
1575442261	green	2.0055050849915	9.6	21	14
1575442262	green	0.98192715644836	9.6	22	22
1575442263	red	6.1787619590759	9.6	21	15
1575442264	red	5.1543650627136	9.6	23	11
1575442265	red	4.1357479095459	9.55	22	17
1575442266	red	3.119430065155	9.55	22	29
1575442267	red	2.1043410301208	9.55	22	36
1575442268	red	1.1398470401764	9.6	22	50
1575442269	red	0.12699699401855	9.85	22	76
1575442270	green	7.8853259086609	8.95	6	95
1575442271	green	6.9627528190613	7.85	19	150
1575442272	green	5.9971039295197	7.3	38	178
1575442273	green	5.0295789241791	7.0	73	180
1575442274	green	4.0019659996033	6.9	113	180
1575442275	green	2.7305119037628	6.9	143	180
1575442276	green	1.5625510215759	6.9	175	184
1575442277	red	6.8094160556793	6.9	199	176
1575442278	red	6.4926698207855	6.9	227	177
1575442279	red	6.0253450870514	6.9	251	171
1575442280	red	5.5093500614166	6.9	256	155
1575442281	red	4.8370459079742	6.85	263	122
1575442282	red	4.0709290504456	6.6	269	95
1575442283	red	3.2442309856415	6.35	274	68
1575442284	red	2.1274240016937	5.75	279	39
1575442285	red	1.0089650154114	4.65	284	20
1575442286	red	-0.0089209079742432	3.4	286	22
1575442287	green	8.3917219638824	7.6	240	41
1575442288	green	7.3273799419403	8.05	205	59
1575442289	green	6.3106780052185	8.3	172	73
1575442291	green	5.045863866806	8.4	160	94
1575442292	green	3.7741630077362	8.4	150	117
1575442293	green	2.5021710395813	8.4	146	137
1575442294	green	1.3862850666046	8.4	135	149
1575442295	red	6.4788799285889	8.4	145	149
1575442296	red	5.4572379589081	8.4	155	140
1575442297	red	4.4395649433136	8.4	156	138
1575442298	red	3.417289018631	8.4	160	134
1575442299	red	2.3967568874359	8.4	166	118
1575442300	red	1.3781218528748	8.4	172	107
1575442301	red	0.36184096336365	8.4	183	106
1575442302	green	8.4552509784698	7	153	110
1575442303	green	7.4396910667419	7	139	122
1575442304	green	6.4223279953003	7	124	134
1575442305	green	5.4017739295959	7	117	136
1575442306	green	4.1859109401703	7	131	149
1575442307	green	2.9150788784027	7	150	158
1575442308	green	1.6918120384216	7	162	164
1575442309	red	6.8428030014038	7	179	167
1575442310	red	6.078381061554	7	182	151
1575442311	red	5.210942029953	7	192	130
1575442312	red	4.1943981647491	7	195	120
1575442313	red	3.1826121807098	7	198	103
1575442314	red	2.1188702583313	6.8	201	88
1575442315	red	1.0974452495575	6.55	201	89
1575442316	red	0.081820249557495	6.3	201	91
1575442317	green	8.2322499752045	7.05	168	91
1575442318	green	7.2176039218903	7.05	166	92
1575442319	green	6.2067940235138	7.05	172	103
1575442320	green	5.1948909759521	7.05	178	113
1575442321	green	4.181046962738	7.05	190	131
1575442322	green	3.1641879081726	7.05	195	139
1575442323	green	2.1490528583527	7.05	200	140
1575442324	green	1.1343238353729	7.05	214	140
1575442325	red	6.33331990242	7.05	228	118
1575442326	red	5.2679209709167	6.8	236	94
1575442327	red	4.2511100769043	6.55	239	83
1575442328	red	3.2321529388428	6.3	243	78
1575442329	red	2.2213859558105	6.05	243	68
1575442330	red	1.1504061222076	5.65	243	59
1575442331	red	0.13878107070925717	7.1	102	175
1575442331	red	0.18620371818542	7.1	106	177
1575442332	green	6.0374281406403	6.85	76	180
1575442333	green	4.7719004154205	6.6	65	182
1575442334	green	3.5061266422272	6.35	61	183
1575442335	green	2.248340845108	6.1	62	186
1575442336	green	0.97949504852295	5.85	68	192
1575442337	yellow	0.79458713531494	7	69	192
1575442338	red	6.8486709594727	7.05	78	189
1575442339	red	6.0870518684387	7.3	80	189
1575442340	red	5.3234715461731	7.55	79	191
1575442341	red	4.5534274578094	7.8	76	188
1575442342	red	3.7896580696106	8.05	76	188
1575442343	red	3.0216538906097	8.3	82	189
1575442344	red	2.2590665817261	8.55	83	191
1575442345	red	1.4918274879456	8.8	86	193
1575442346	red	0.72455024719238	9.05	89	195
1575442348	red	-0.04426908493042	9.3	91	197
1575442349	green	5.7323122024536	6.75	69	198
1575442350	green	4.4652323722839	6.5	60	198
1575442351	green	3.1991336345673	6.25	54	198
1575442352	green	1.7860629558563	5.85	45	198
1575442353	green	0.26889944076538	5.35	47	201
1575442354	yellow	0.18536901473999	7	49	201
1575442355	red	6.3870878219604	7.2	54	198
1575442356	red	5.6195635795593	7.45	59	201
1575442357	red	4.8534133434296	7.7	62	202
1575442358	red	4.082052230835	7.95	67	203
1575442359	red	3.3170928955078	8.2	79	203
1575442360	red	2.5510087013245	8.45	89	204
1575442361	red	1.784327507019	8.7	92	204
1575442362	red	1.0175070762634	8.95	93	205
1575442363	red	0.25081992149353	9.2	94	205
1575442364	green	6.240807056427	6.85	74	205
1575442365	green	4.9734704494476	6.6	54	206
1575442366	green	3.6026606559753	6.25	49	202
1575442367	green	2.1897320747375	5.85	51	201
1575442368	green	0.77459144592285	5.45	49	201
1575442369	yellow	0.7994019985199	7	54	202
1575442370	red	6.8474450111389	7.05	56	200
1575442371	red	6.0809986591339	7.3	64	196
1575442372	red	5.31858253479	7.55	67	192
1575442373	red	4.5483152866364	7.8	73	193
1575442374	red	3.7773699760437	8.05	81	197
1575442375	red	3.005551815033	8.3	85	195
1575442376	red	2.2385365962982	8.55	88	193
1575442377	red	1.4624693393707	8.8	93	192
1575442378	red	0.49941325187683	8.85	99	192
1575442379	green	6.4888360500336	6.9	85	194
1575442380	green	5.2257401943207	6.65	60	195
1575442381	green	3.959011554718	6.4	64	196
1575442382	green	2.6823515892029	6.15	64	196
1575442383	green	1.4154448509216	5.9	61	197
1575442384	green	0.15324020385742	5.65	55	198
1575442385	yellow	0.18673896789551	7	57	202
1575442386	red	6.3872957229614	7.2	62	196
1575442387	red	5.6172723770142	7.45	62	194
1575442388	red	4.8515231609344	7.7	63	193
1575442389	red	4.0848090648651	7.95	69	187
1575442390	red	3.3145427703857	8.2	78	181
1575442391	red	2.5466156005859	8.45	78	169
1575442392	red	1.6830084323883	8.6	85	162
1575442393	red	0.67081427574158	8.6	89	164
1575442394	green	6.7967710494995	7	86	165
1575442395	green	5.5782561302185	6.8	67	166
1575442396	green	4.3148963451385	6.55	55	172
1575442397	green	3.0554525852203	6.3	56	175
1575442398	green	1.7906808853149	6.05	56	178
1575442399	green	0.52580523490906	5.8	53	178
1575442400	yellow	0.58980393409729	7	48	177
1575442401	red	6.6939368247986	7.1	54	168
1575442402	red	5.9245104789734	7.35	59	161
1575442403	red	5.1469974517822	7.6	65	159
1575442404	red	4.3502931594849	7.85	71	158
1575442405	red	3.575101852417	8.1	71	158
1575442407	red	2.8001177310944	8.35	71	158
3	5.15	243	54
1575442332	green	8.2391028404236	7.35	228	56
1575442333	green	6.9200768470764	7.6	224	58
1575442334	green	5.6504929065704	7.85	233	58
1575442335	green	4.3792169094086	8.25	238	63
1575442336	green	3.1177628040314	8.5	234	75
1575442337	green	1.9470348358154	8.75	233	85
1575442338	red	6.7831711769104	8.9	223	92
1575442339	red	6.0144412517548	8.65	212	68
1575442340	red	5.2500710487366	8.4	213	58
1575442341	red	4.4841160774231	8.15	220	55
1575442342	red	3.6673891544342	7.65	225	50
1575442343	red	2.8965492248535	7.15	224	44
1575442344	red	2.129025220871	6.65	223	39
1575442345	red	1.3150041103363	5.9	219	35
1575442346	red	0.55152297019958	5.3	219	35
1575442347	red	-0.16704368591309	6.9	211	35
1575442348	green	7.9138460159302	7.5	192	34
1575442350	green	6.6451060771942	8.0	186	43
1575442351	green	5.3314681053162	8.45	182	45
1575442352	green	3.9638688564301	8.7	168	47
1575442353	green	2.4523417949677	8.95	152	48
1575442354	green	1.5356976985931	9.2	131	53
1575442355	red	6.3218681812286	9.05	121	37
1575442356	red	5.5537340641022	8.8	117	45
1575442357	red	4.7927911281586	8.55	115	49
1575442358	red	4.0307190418243	8.35	115	53
1575442359	red	3.2640500068665	8.1	112	44
1575442360	red	2.5402290821075	7.9	111	56
1575442361	red	1.7172770500183	7.7	111	54
1575442362	red	0.95050716400146	7.45	109	44
1575442363	red	0.18668293952942	7.2	109	39
1575442364	green	8.3728818893433	7.15	94	35
1575442365	green	7.0579309463501	7.35	73	36
1575442366	green	5.7414300441742	7.35	78	43
1575442367	green	4.2701208591461	7.35	80	47
1575442368	green	2.9021110534668	7.35	77	49
1575442369	green	1.6350381374359	7.35	72	57
1575442370	red	6.813591003418	7.35	75	61
1575442371	red	6.0480449199677	7.35	72	39
1575442372	red	5.2309141159058	7.15	75	34
1575442373	red	4.466658115387	6.9	88	38
1575442374	red	3.7002511024475	6.65	105	36
1575442375	red	2.9301071166992	6.4	114	38
1575442376	red	2.1573951244354	6.15	131	34
1575442377	red	1.3441751003265	5.75	137	31
1575442378	red	0.47871899604797	5.4	140	35
1575442379	green	8.6196620464325	7.1	120	40
1575442380	green	7.3487479686737	7.35	112	45
1575442381	green	6.0834000110626	7.6	101	48
1575442382	green	4.8167600631714	7.8	108	48
1575442383	green	3.5016829967499	7.95	101	55
1575442384	green	2.2352421283722	7.95	92	60
1575442385	green	1.1656301021576	7.95	92	64
1575442386	red	6.3619420528412	7.95	94	49
1575442387	red	5.5969820022583	7.85	91	48
1575442388	red	4.8316860198975	7.85	94	50
1575442389	red	4.0150101184845	7.7	102	42
1575442390	red	3.2396001815796	7.45	105	44
1575442391	red	2.4665720462799	7.2	113	41
1575442392	red	1.6500780582428	6.95	111	46
1575442393	red	0.63433003425598	6.7	110	44
1575442394	green	8.8574657440186	7.05	99	41
1575442395	green	7.6413440704346	7.1	77	47
1575442396	green	6.3764081001282	7.1	72	48
1575442397	green	5.1128311157227	7.1	89	54
1575442398	green	3.8442449569702	7.1	106	57
1575442399	green	2.5755670070648	7.1	117	69
1575442400	green	1.4073309898376	7.1	119	75
1575442401	red	6.6439430713654	7.1	108	76
1575442402	red	5.8245489597321	7.05	105	48
1575442403	red	5.0468039512634	6.8	118	37
1575442404	red	4.2963659763336	6.55	122	34
1575442405	red	3.4749369621277	6.3	122	34
1575442407	red	2.699844121933	6.05	122	34
1575442408	red	1.7355580329895	5.8	122	34
1575442409	red	0.71802306175232	5.55	122	34
