---- New test begins
1575446808.1237	red	-9.7753138542175	6.95	7	1
1575446809.1403	red	-10.791884899139	6.95	7	1
1575446810.154	red	-11.805621862411	6.95	7	1
1575446811.1735	green	6.5388298034668	7.15	7	1
1575446812.1895	red	6.356714963913	7.1	7	1
1575446813.2134	red	5.3328399658203	6.85	7	1
1575446814.2281	red	4.3180501461029	6.6	7	1
1575446815.2491	red	3.2970609664917	6.35	7	1
1575446816.2635	red	2.3327350616455	6.2	0	0
1575446817.2903	red	1.3058738708496	6.2	0	1
1575446818.3111	red	0.33506083488464	6.3	0	4
1575446819.3337	green	9.3905470371246	6.85	0	4
1575446820.3577	green	8.4164760112762	6.75	4	2
1575446821.3784	green	7.2458341121674	6.75	4	1
1575446822.3986	green	6.0256080627441	6.9	5	0
1575446823.425	green	4.7992129325867	7.25	6	0
1575446824.4472	green	3.4269981384277	7.45	2	0
1575446825.4719	green	2.3023278713226	7.45	2	0
1575446826.4915	red	6.4203970432281	7.45	2	0
1575446827.5106	red	5.4012610912323	7.35	2	0
1575446828.533	red	4.3788950443268	7.35	2	7
1575446829.5529	red	3.4090020656586	7.6	2	13
1575446830.5715	red	2.3904209136963	7.9	1	11
1575446831.5935	red	1.3683679103851	8.35	1	9
1575446832.617	red	0.34488010406494	8.7	1	11
1575446833.6387	green	9.3062350749969	6.7	1	14
1575446834.6559	green	8.3890450000763	6.45	5	14
1575446835.6808	green	7.3640580177307	6.45	15	15
1575446836.6942	green	6.3506948947906	6.45	15	18
1575446837.7133	green	5.0815620422363	6.45	14	13
1575446838.7387	green	3.4061880111694	6.45	21	15
1575446839.7556	green	2.2892498970032	6.45	35	18
1575446840.7774	red	6.2444968223572	6.35	34	9
1575446841.7945	red	5.177435874939	6.05	38	4
1575446842.8173	red	4.1545939445496	5.55	45	6
1575446843.8388	red	3.1331310272217	4.9	47	5
1575446844.8579	red	1.8639628887177	4.45	46	6
1575446845.8759	red	0.64600896835327	4.2	46	9
1575446846.8912	green	9.6097888946533	7.05	28	9
1575446847.9105	green	8.5904669761658	7.05	14	13
1575446848.9298	green	7.5211999416351	7.05	20	16
1575446849.9492	green	6.5018079280853	7.05	32	20
