---- New test begins
1575442067	green	-0.00038003921508789	7	6	5
1575442068	yellow	-0.011216878890991	7	6	5
1575442069	red	5.9812819957733	7	6	3
1575442070	red	4.8165292739868	6.85	6	2
1575442071	red	3.4501032829285	6.5	6	0
1575442072	red	1.6848978996277	5.75	6	0
1575442073	red	0.016631841659546	5.1	8	1
1575442074	green	6.2891926765442	7.1	9	4
1575442075	green	5.2752118110657	7.1	10	7
1575442076	green	4.2638838291168	7.1	5	9
1575442077	green	3.0438270568848	6.9	3	9
1575442078	green	1.8680820465088	6.75	5	9
1575442079	green	0.84891414642334	6.75	8	14
1575442080	yellow	0.7965681552887	7	5	17
1575442081	red	6.7959461212158	7	5	6
1575442082	red	5.7763500213623	7	10	7
1575442083	red	4.7590200901031	7	18	14
1575442084	red	3.7373979091644	7	22	17
1575442085	red	2.7232329845428	7	35	22
1575442086	red	1.6990129947662	7	49	36
1575442087	red	0.68371510505676	7	52	49
1575442088	green	6.7982699871063	7	37	53
1575442089	green	5.3822331428528	6.6	6	54
1575442090	green	3.7087500095367	5.95	9	55
1575442091	green	2.0827481746674	5.35	7	57
1575442092	green	0.065618753433228	4.35	4	58
1575442093	yellow	0.19101095199585	7	6	59
1575442094	red	6.589864730835	7.4	6	26
1575442095	red	5.6724426746368	7.5	8	14
1575442096	red	4.6557326316833	7.5	11	12
1575442097	red	3.6385726928711	7.5	11	9
1575442098	red	2.6195356845856	7.5	13	7
1575442099	red	1.552152633667	7.45	14	5
1575442100	red	0.33569979667664	7.25	17	8
1575442101	green	6.3366570472717	6.95	7	13
1575442102	green	5.3143150806427	6.95	14	26
1575442103	green	4.2957010269165	6.95	18	37
1575442104	green	3.0277862548828	6.7	16	46
1575442105	green	1.7125535011292	6.4	10	49
1575442106	green	0.34589695930481	6.05	14	51
1575442107	yellow	0.39101386070251	7	18	61
1575442108	red	6.4866909980774	7.1	24	44
1575442109	red	5.4727318286896	7.1	28	31
1575442110	red	4.4533998966217	7.1	29	24
1575442111	red	3.4378669261932	7.1	30	15
1575442112	red	2.1703910827637	6.85	30	5
1575442113	red	0.60350298881531	6.3	34	8
1575442114	green	6.6412830352783	7.05	19	10
1575442115	green	5.6263020038605	7.05	6	13
1575442116	green	4.3582592010498	6.8	5	22
1575442117	green	3.2431004047394	6.7	18	29
1575442118	green	2.1187744140625	6.6	19	46
1575442120	green	0.84300684928894	6.35	14	48
1575442121	yellow	0.79744505882263	7	13	58
1575442122	red	6.8473000526428	7.05	20	48
1575442123	red	5.8257291316986	7.05	21	28
1575442124	red	4.8038511276245	7.05	23	18
1575442125	red	3.6872000694275	6.95	23	8
1575442126	red	2.4193062782288	6.7	26	6
1575442127	red	0.64727926254272	5.95	29	4
1575442128	green	6.689110994339	7.1	19	8
1575442129	green	5.6706418991089	7.1	9	11
1575442130	green	4.6518878936768	7.1	6	13
1575442131	green	3.4809210300446	6.95	10	21
1575442132	green	2.4618210792542	6.95	13	27
1575442133	green	1.242992401123	6.75	14	28
1575442134	green	0.02472448348999	6.55	12	32
1575442135	yellow	0.1811637878418	7	18	36
1575442136	red	6.1375288963318	6.95	26	12
1575442137	red	4.8688580989838	6.7	28	7
1575442138	red	3.5979764461517	6.45	30	9
1575442139	red	2.3309497833252	6.2	31	9
1575442140	red	0.96190690994263	5.85	31	8
1575442141	green	6.798436164856	7	20	12
1575442142	green	5.6239593029022	6.85	6	17
1575442143	green	4.5124223232269	6.75	8	22
1575442144	green	3.2464876174927	6.5	13	32
1575442145	green	2.1780626773834	6.45	22	34
1575442146	green	1.1134927272797	6.4	16	37
1575442147	green	-0.16825914382935	6.15	17	47
1575442148	yellow	-0.018769025802612	7	22	50
1575442149	red	5.9845261573792	7	26	16
1575442150	red	4.8710331916809	6.9	31	13
1575442151	red	3.6031963825226	6.65	32	10
1575442152	red	2.3376846313477	6.4	33	10
1575442153	red	0.96891188621521	6.05	34	9
1575442154	green	6.8482360839844	7.05	24	11
1575442155	green	5.8279280662537	7.05	10	12
1575442156	green	4.7980709075928	7.05	9	16
1575442157	green	3.5850253105164	6.85	5	17
1575442158	green	2.3143243789673	6.6	9	32
1575442159	green	1.0456576347351	6.35	11	39
1575442160	green	-0.22128319740295	6.1	14	44
1575442161	yellow	-0.014845132827759	7	21	51
1575442162	red	5.9848470687866	7	25	22
1575442163	red	4.9681210517883	7	26	16
1575442164	red	3.7517652511597	6.8	27	9
1575442165	red	2.38---- New test begins
1575442069	red	6.0599417686462	7.05	0	2
1575442070	red	4.9442269802094	7.3	0	2
1575442071	red	3.6268138885498	7.4	1	2
1575442072	red	1.8585000038147	7.4	1	1
1575442073	red	0.14131999015808	7.4	1	0
1575442074	green	8.3113629817963	7	1	2
1575442075	green	7.2964000701904	7	4	7
1575442076	green	6.2805979251862	7	9	9
1575442077	green	5.1088428497314	7	11	5
1575442078	green	3.8873131275177	7.2	12	6
1575442079	green	2.9236531257629	7.35	11	4
1575442080	green	1.8091278076172	7.35	12	7
1575442081	red	6.7705521583557	7.4	15	4
1575442082	red	5.7976400852203	7.25	14	11
1575442083	red	4.781417131424	7.25	12	19
1575442084	red	3.7596271038055	7.25	12	13
1575442085	red	2.7388730049133	7.25	12	16
1575442086	red	1.72172498703	7.25	11	19
1575442087	red	0.74306488037109	7.5	11	28
1575442088	green	8.5481460094452	6.75	1	25
1575442089	green	7.2820780277252	5.5	0	23
1575442090	green	5.8084309101105	5.25	12	19
1575442091	green	4.0824620723724	5.25	38	21
1575442092	green	2.3153901100159	5.25	42	24
1575442093	green	1.0434901714325	5.25	44	24
1575442094	red	6.424459695816	4.8	44	5
1575442095	red	5.5573501586914	4.15	46	10
1575442096	red	4.5391640663147	3.65	47	9
1575442097	red	3.465931892395	3.05	49	7
1575442098	red	2.3888809680939	2.2	50	5
1575442099	red	1.2727382183075	1.0	50	2
1575442100	red	0.049513101577759	-0.25	51	1
1575442101	green	8.3518750667572	7.6	16	6
1575442102	green	7.2863621711731	7.6	11	9
1575442103	green	6.2696671485901	7.6	15	12
1575442104	green	5.0033211708069	7.6	19	17
1575442105	green	3.6919062137604	7.6	25	16
1575442106	green	2.316251039505	7.6	27	16
1575442107	green	1.247857093811	7.6	30	15
