---- New test begins
averageLogTime	averageOrderTime	averageActiveTime
0.0009365874948989	0.00096036911010742	0.18363118171692
averageLogTime	averageOrderTime	averageActiveTime	averageSyncSetTime	averageSyncGetTime
0.17421293258667	0.19007897377014	0.20210719108582	0.1671964938824	0.16431736481654
0.44684998194377	0.38889408111572	1.0465190410614	0.40789329012235	0.39649751851725
0.17323446273804	0.19759702682495	0.19437193870544	0.16763353347778	0.16816006679284
1.4040016106197	0.50456500053406	0.49298691749573	1.9078189214071	1.4695490847031
1.3775037765503	0.50404596328735	0.48923015594482	0.76686182774996	1.3525632143021
2.5066078106562	0.4423451423645	0.44649696350098	1.8320028565147	1.2679752856493
0.78647281906822	4.192615032196	0.39234805107117	0.52006220817566	0.56590884307335
0.41134691238403	1.0476310253143	0.35417604446411	0.40566340359775	0.43935442734987
0.45092970132828	1.0481369495392	0.35290217399597	0.50065605748783	0.45072152051661
3.6245377957821	0.57577300071716	4.1229600906372	1.1549861010383	1.0749790753637
0.29197127819061	2.8658759593964	2.7727131843567	0.52838025671063	0.80085622310638
0.16996414844806	0.19917392730713	0.19202399253845	0.16963389045314	0.16890611695616
0.47498466571172	0.33611583709717	0.32463622093201	0.4030063984006	0.49764255787197
1.8633701086044	5.9218180179596	2.0776631832123	1.0943273067474	1.0140755660832
0.8243932723999	4.2920210361481	1.9943878650665	0.50862772234025	0.6489127918526
0.16512305919941	0.19652795791626	0.19415593147278	0.16628499825795	0.16426278244365
2.2804808318615	2.7848329544067	6.6875629425049	1.3317197004954	1.2038560509682
0.54844427108765	3.1394939422607	0.39405798912048	0.44578030781868	0.58220450916598
0.44840568304062	1.0573258399963	0.35424780845642	0.40351333009436	0.4059862281595
0.79826863606771	2.7794678211212	7.9729819297791	0.75880455970764	0.96988410949707
0.54617991050084	3.1391470432281	0.39407300949097	0.49367531140645	0.545634098351
1.3667366769579	2.7593829631805	3.0787220001221	1.0865295380354	1.332681289741
1.4418214261532	0.57311797142029	2.0613181591034	1.1981551647186	1.3250703857495
0.31963859001795	1.0690670013428	0.34709000587463	0.44423642269401	0.44181744158268
1.1955472098456	0.57684183120728	2.8051590919495	1.2853077309472	1.7229969203472
0.55901785691579	3.1043438911438	2.0978739261627	0.61570909860972	0.53712460796038
0.58297479152679	1.0701251029968	0.34310793876648	0.43160650577951	0.43959759622812
3.0525458256404	0.56984996795654	0.58703684806824	0.91059467196465	3.7576425671577
0.39130345980326	0.3693790435791	0.31794500350952	0.38147338761224	0.44150180932952
1.5399045348167	3.7072899341583	4.1634888648987	1.084031118287	1.4746681054433
0.3953990538915	1.0727770328522	0.34420013427734	0.50607572850727	0.47316214361706
1.0671648979187	0.5717179775238	2.0958490371704	1.0438115358353	1.1925801078478
0.73282814025879	3.7518320083618	5.2114989757538	1.3244736343622	1.2964480931942
1.0616569519043	3.6737699508667	4.1934039592743	1.9526339258466	1.7111504852772
1.8759825570243	4.1088881492615	1.9769949913025	1.2200044870377	2.7375243678689
0.76187086105347	2.7523319721222	19.365188121796	0.54298288171942	0.46535666925567
1.7649126529694	6.0570030212402	0.62593412399292	0.95364873749869	1.4928878591611
2.6613318390316	0.46739602088928	0.48773407936096	1.0581726233164	0.92200271950828
1.7263473442623	4.5870189666748	6.4255619049072	6.0043106377125	2.2072135210037
1.5242147879167	0.36599612236023	0.38535499572754	0.74000237204812	0.55875222172056
2.9014413833618	1.3795080184937	4.1274449825287	1.3895774152544	2.177503986018
2.0092774497138	0.55969500541687	0.5278480052948	1.4264361858368	0.96368788878123
1.3289167664268	0.35565590858459	2.8895092010498	0.59255267412235	0.47583138011396
1.0206712881724	1.3298859596252	0.5530219078064	0.75557192564011	1.2572848908603
1.0154500404994	1.3794009685516	4.12735414505	2.3455518007278	2.4875760759626
0.89630631967024	0.39224290847778	0.36826705932617	0.44255990386009	0.52093090029324
1.1647514820099	8.3383641242981	6.9791431427002	0.91083052423265	1.147669951121
3.6937659978867	0.54305005073547	4.1952550411224	2.6361482143402	4.8540716469288
1.2123136281967	0.5557541847229	2.7209000587463	0.87566773593426	1.5534559717545
1.2474102973938	3.1119720935822	4.1679210662842	1.3979795104579	1.047235540549
1.6429002020094	0.55037903785706	3.0119969844818	0.93334536803396	1.1712614417076
0.73913343747457	1.5985858440399	5.6986408233643	3.7101121147474	1.1989184780554
0.52735565106074	1.0984389781952	0.32152891159058	0.39228250669396	0.42714789582462
0.49184890588125	1.0979290008545	0.3205361366272	0.40539492952063	0.41715085364523
