---- New test begins
01:46:54	10.523298025131	0	2
01:46:54	10.622398853302	0	2
01:46:54	10.672441005707	0	2
01:46:55	11.255822896957	0	2
01:46:55	11.322551965714	0	2
01:46:56	12.083925008774	0	2
01:46:56	11.683959007263	0	3
01:46:57	11.950630903244	0	3
01:46:57	12.167176961899	0	3
01:46:58	12.934066057205	0	3
01:47:01	5.6834769248962	0	2
01:47:01	5.7840371131897	0	2
01:47:02	6.1172211170197	0	3
01:47:02	4.2995631694794	1	3
01:47:03	6.2172780036926	0	2
01:47:03	6.0673260688782	0	3
01:47:03	7.2004380226135	0	2
01:47:03	5.8672428131104	1	3
01:47:03	7.2505872249603	0	2
01:47:03	6.533618927002	1	3
01:47:03	7.6675260066986	0	2
01:47:03	6.9175148010254	0	2
01:47:03	5.6483180522919	0	2
01:47:04	6.9514639377594	0	3
01:47:04	8.0510799884796	0	2
01:47:04	6.1672790050507	0	2
01:47:05	6.950697183609	0	2
01:47:05	7.8503320217133	0	2
01:47:05	6.8146989345551	0	2
01:47:05	7.766872882843	0	3
01:47:05	8.5667841434479	0	2
01:47:06	7.100515127182	0	3
01:47:06	9.7009139060974	0	2
01:47:06	8.7832860946655	0	3
01:47:06	9.5500218868256	0	2
01:47:06	9.0672578811646	0	3
01:47:06	10.167579174042	0	2
01:47:06	8.3002820014954	0	3
01:47:07	7.8007659912109	0	3
01:47:07	8.2502927780151	1	3
01:47:07	10.850701808929	0	2
01:47:07	10.834176063538	0	2
01:47:07	9.8002607822418	0	2
01:47:07	10.150638818741	0	2
01:47:07	9.0336921215057	0	3
01:47:07	9.0507841110229	0	3
01:47:07	9.500636100769	0	2
01:47:08	9.4003088474274	0	2
01:47:08	7.9505898952484	0	2
01:47:08	5.6837539672852	0	3
01:47:08	8.1670589447021	0	2
01:47:08	9.4336519241333	0	2
01:47:08	9.7169530391693	0	3
01:47:08	9.4508740901947	0	2
01:47:08	11.00030708313	0	2
01:47:08	9.6674320697784	0	3
01:47:08	10.650646209717	0	2
01:47:08	9.5171349048615	0	3
01:47:08	8.4170298576355	0	3
01:47:09	10.234006881714	0	2
01:47:09	10.483919858932	0	2
01:47:09	5.6001069545746	0	2
01:47:09	5.7837669849396	0	2
01:47:10	9.1838390827179	0	3
01:47:10	5.8338739871979	0	2
01:47:10	7.0995910167694	0	3
01:47:10	6.7335200309753	0	3
01:47:10	10.33336687088	0	2
01:47:11	7.2494838237762	0	2
01:47:11	6.666965007782	0	2
01:47:11	6.7516050338745	1	3
01:47:11	7.2672021389008	0	2
01:47:11	8.4670379161835	0	3
01:47:11	7.2670907974243	0	2
01:47:12	12.967777967453	0	2
01:47:12	7.1823279857635	1	3
01:47:12	9.4003670215607	0	2
01:47:12	6.7503700256348	1	3
01:47:12	7.950443983078	0	3
01:47:12	12.000348091125	0	3
01:47:12	7.7839720249176	0	3
01:47:12	9.2836489677429	0	2
01:47:12	9.200483083725	0	2
01:47:12	7.7840309143066	0	3
01:47:12	11.217020988464	0	3
01:47:12	9.1173751354218	0	2
01:47:12	12.450557947159	0	3
01:47:12	12.433728933334	0	3
01:47:12	7.8498868942261	0	3
01:47:12	7.6663780212402	0	3
01:47:12	7.9497349262238	0	3
01:47:12	7.6668620109558	0	3
01:47:12	6.7168200016022	1	3
01:47:13	9.0503900051117	0	2
01:47:14	9.0163929462433	0	2
01:47:14	9.1664998531342	0	2
01:47:14	9.2999579906464	0	2
01:47:14	9.2836740016937	0	2
01:47:14	9.5835118293762	0	2
01:47:14	9.5337438583374	0	2
01:47:14	13.200438022614	0	3
01:47:15	9.5674390792847	0	3
01:47:15	10.817049980164	0	2
01:47:15	10.733700037003	0	2
01:47:15	10.050166845322	0	3
01:47:15	10.416421175003	0	2
01:47:15	9.7504549026489	0	3
01:47:15	10.668375968933	0	3
01:47:15	10.367105960846	0	2
01:47:15	9.4341530799866	0	2
01:47:15	10.549939155579	0	3
01:47:15	7.0166900157928	0	2
01:47:16	10.467597007751	0	3
01:47:16	6.283942937851	0	2
01:47:16	18.567126989365	1	2
01:47:16	10.450370073318	0	3
01:47:16	12.217088937759	0	3
01:47:16	11.20005607605	0	2
01:47:16	11.183521032333	0	2
01:47:16	32.222645044327	0	1
01:47:16	11.217004060745	0	2
01:47:16	11.00043296814	0	3
01:47:16	32.306169033051	0	1
01:47:16	11.016870975494	0	3
01:47:16	11.000874996185	0	3
01:47:16	20.817296028137	1	1
01:47:16	11.200653076172	0	2
01:47:17	11.00009393692	0	3
01:47:17	11.217131137848	0	3
01:47:17	10.950164079666	0	3
01:47:17	10.816847085953	0	3
01:47:17	10.867152929306	0	3
01:47:17	11.200823068619	0	3
01:47:17	32.60081911087	0	1
01:47:17	11.217233896255	0	3
01:47:17	18.750599145889	1	2
01:47:17	11.250609874725	0	3
01:47:17	12.017203092575	0	2
01:47:17	11.917018890381	0	2
01:47:17	11.816884040833	0	2
01:47:17	32.916836023331	0	1
01:47:17	9.8999807834625	0	2
01:47:17	8.9669170379639	0	2
01:47:17	11.633502006531	0	3
01:47:18	13.383795976639	1	1
01:47:18	9.5505390167236	0	2
01:47:18	15.733856201172	1	1
01:47:18	12.216904163361	0	3
01:47:18	12.033839941025	0	3
01:47:18	12.166828870773	0	3
01:47:18	10.917204856873	0	3
01:47:18	33.900624036789	1	1
01:47:18	11.000545024872	0	3
01:47:18	12.216680049896	0	3
01:47:18	12.216560125351	0	3
01:47:18	22.000850200653	1	1
01:47:18	22.200567960739	1	1
01:47:18	18.783797979355	1	2
01:47:19	16.40086388588	1	2
